"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income","usa"
"Memphis",2020-04-25,215,101,67,89.68,59.15,100.97,95.67,61.88,104.55,88.36,58.6,92.72,85.25,56.2,94.75,76.34,54.01,82.74,75.22,56.85,80.63,42.51,41.13,47.95,75.42,48.33,91.46,91.03,98.64,61.82,0,0,1,89.7785714285714,62.3071428571429,99.3957142857143,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-04-26,40,215,101,59.52,44.84,62.21,89.68,59.15,100.97,95.67,61.88,104.55,88.36,58.6,92.72,85.25,56.2,94.75,76.34,54.01,82.74,75.22,56.85,80.63,42.51,41.13,47.95,73.21,82.85,51.94,0,0,1,87.5071428571429,61.8085714285714,95.2171428571429,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-04-27,62,40,215,91.62,62.92,106.19,59.52,44.84,62.21,89.68,59.15,100.97,95.67,61.88,104.55,88.36,58.6,92.72,85.25,56.2,94.75,76.34,54.01,82.74,75.22,56.85,80.63,91.27,98.34,60.35,0,0,0,94.5228571428571,64.9214285714286,103.537142857143,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-04-28,69,62,40,89.2,64.88,101.89,91.62,62.92,106.19,59.52,44.84,62.21,89.68,59.15,100.97,95.67,61.88,104.55,88.36,58.6,92.72,85.25,56.2,94.75,76.34,54.01,82.74,92.79,94.31,66.58,0,0,0,96.52,66.0685714285714,106.574285714286,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-04-29,92,69,62,84.33,56.53,87.83,89.2,64.88,101.89,91.62,62.92,106.19,59.52,44.84,62.21,89.68,59.15,100.97,95.67,61.88,104.55,88.36,58.6,92.72,85.25,56.2,94.75,93.93,99.08,57.4,0,0,0,97.6614285714286,66.4285714285714,107.301428571429,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-04-30,110,92,69,86.49,52.32,85.52,84.33,56.53,87.83,89.2,64.88,101.89,91.62,62.92,106.19,59.52,44.84,62.21,89.68,59.15,100.97,95.67,61.88,104.55,88.36,58.6,92.72,102.19,109.24,66.68,0,0,0,97.8385714285714,65.8742857142857,105.982857142857,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-01,80,110,92,103.26,70.02,111.63,86.49,52.32,85.52,84.33,56.53,87.83,89.2,64.88,101.89,91.62,62.92,106.19,59.52,44.84,62.21,89.68,59.15,100.97,95.67,61.88,104.55,114.35,121.77,66.19,0,0,0,99.9671428571429,67.5057142857143,108.684285714286,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-02,207,80,110,91.03,61.82,98.64,103.26,70.02,111.63,86.49,52.32,85.52,84.33,56.53,87.83,89.2,64.88,101.89,91.62,62.92,106.19,59.52,44.84,62.21,89.68,59.15,100.97,109.28,123.66,72.09,0,0,1,99.3042857142857,67.4971428571429,107.84,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-03,78,207,80,73.21,51.94,82.85,91.03,61.82,98.64,103.26,70.02,111.63,86.49,52.32,85.52,84.33,56.53,87.83,89.2,64.88,101.89,91.62,62.92,106.19,59.52,44.84,62.21,77.35,80.54,59.8,0,0,1,96.9514285714286,66.4671428571429,105.251428571429,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-04,51,78,207,91.27,60.35,98.34,73.21,51.94,82.85,91.03,61.82,98.64,103.26,70.02,111.63,86.49,52.32,85.52,84.33,56.53,87.83,89.2,64.88,101.89,91.62,62.92,106.19,101.54,109.37,70.67,0,0,0,101.487142857143,68.6828571428571,110.412857142857,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-05,107,51,78,92.79,66.58,94.31,91.27,60.35,98.34,73.21,51.94,82.85,91.03,61.82,98.64,103.26,70.02,111.63,86.49,52.32,85.52,84.33,56.53,87.83,89.2,64.88,101.89,106.97,122.22,68.92,0,0,0,101.654285714286,69.2057142857143,108.715714285714,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-06,77,107,51,93.93,57.4,99.08,92.79,66.58,94.31,91.27,60.35,98.34,73.21,51.94,82.85,91.03,61.82,98.64,103.26,70.02,111.63,86.49,52.32,85.52,84.33,56.53,87.83,107.27,118.44,68,0,0,0,102.33,68.1371428571428,108.314285714286,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-07,58,77,107,102.19,66.68,109.24,93.93,57.4,99.08,92.79,66.58,94.31,91.27,60.35,98.34,73.21,51.94,82.85,91.03,61.82,98.64,103.26,70.02,111.63,86.49,52.32,85.52,111.08,120.46,73.78,0,0,0,104.881428571429,69.5871428571429,111.372857142857,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-08,90,58,77,114.35,66.19,121.77,102.19,66.68,109.24,93.93,57.4,99.08,92.79,66.58,94.31,91.27,60.35,98.34,73.21,51.94,82.85,91.03,61.82,98.64,103.26,70.02,111.63,117.98,123.75,73.51,0,0,0,108.861428571429,71.5685714285714,116.551428571429,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-09,77,90,58,109.28,72.09,123.66,114.35,66.19,121.77,102.19,66.68,109.24,93.93,57.4,99.08,92.79,66.58,94.31,91.27,60.35,98.34,73.21,51.94,82.85,91.03,61.82,98.64,125.86,143.9,69.42,0,0,1,109.721428571429,71.8642857142857,118.27,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-10,336,77,90,77.35,59.8,80.54,109.28,72.09,123.66,114.35,66.19,121.77,102.19,66.68,109.24,93.93,57.4,99.08,92.79,66.58,94.31,91.27,60.35,98.34,73.21,51.94,82.85,85.92,91.65,57.45,0,0,1,107.767142857143,71.5757142857143,115.684285714286,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-11,99,336,77,101.54,70.67,109.37,77.35,59.8,80.54,109.28,72.09,123.66,114.35,66.19,121.77,102.19,66.68,109.24,93.93,57.4,99.08,92.79,66.58,94.31,91.27,60.35,98.34,96.51,106.25,62.6766666666667,0,0,0,111.814285714286,74.2514285714286,119.472857142857,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-12,66,99,336,106.97,68.92,122.22,101.54,70.67,109.37,77.35,59.8,80.54,109.28,72.09,123.66,114.35,66.19,121.77,102.19,66.68,109.24,93.93,57.4,99.08,92.79,66.58,94.31,107.1,120.85,67.9033333333333,0,0,0,114.057142857143,75.4757142857143,122.884285714286,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-13,80,66,99,107.27,68,118.44,106.97,68.92,122.22,101.54,70.67,109.37,77.35,59.8,80.54,109.28,72.09,123.66,114.35,66.19,121.77,102.19,66.68,109.24,93.93,57.4,99.08,117.69,135.45,73.13,0,0,0,116.125714285714,75.6785714285714,126.331428571429,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-14,84,80,66,111.08,73.78,120.46,107.27,68,118.44,106.97,68.92,122.22,101.54,70.67,109.37,77.35,59.8,80.54,109.28,72.09,123.66,114.35,66.19,121.77,102.19,66.68,109.24,124.55,146.07,77.28,0,0,0,118.575714285714,78.0185714285714,129.385714285714,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-15,105,84,80,117.98,73.51,123.75,111.08,73.78,120.46,107.27,68,118.44,106.97,68.92,122.22,101.54,70.67,109.37,77.35,59.8,80.54,109.28,72.09,123.66,114.35,66.19,121.77,137.89,162.61,75.37,0,0,0,120.831428571429,78.9942857142857,131.458571428571,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-16,54,105,84,125.86,69.42,143.9,117.98,73.51,123.75,111.08,73.78,120.46,107.27,68,118.44,106.97,68.92,122.22,101.54,70.67,109.37,77.35,59.8,80.54,109.28,72.09,123.66,129.33,154.54,67.5,0,0,1,122.475714285714,79.4557142857143,134.62,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-17,133,54,105,85.92,57.45,91.65,125.86,69.42,143.9,117.98,73.51,123.75,111.08,73.78,120.46,107.27,68,118.44,106.97,68.92,122.22,101.54,70.67,109.37,77.35,59.8,80.54,92.41,106.6,60.24,0,0,1,119.138571428571,77.3642857142857,130.047142857143,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-18,111,133,54,96.51,62.6766666666667,106.25,85.92,57.45,91.65,125.86,69.42,143.9,117.98,73.51,123.75,111.08,73.78,120.46,107.27,68,118.44,106.97,68.92,122.22,101.54,70.67,109.37,125.47,149.15,75.2,0,0,0,121.875714285714,77.7752380952381,133.72,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-19,94,111,133,107.1,67.9033333333333,120.85,96.51,62.6766666666667,106.25,85.92,57.45,91.65,125.86,69.42,143.9,117.98,73.51,123.75,111.08,73.78,120.46,107.27,68,118.44,106.97,68.92,122.22,126.36,144.23,70.67,0,0,0,122.67,77.38,135.36,646889,"822.1",0.269,34.3,37199,"usa"
"Memphis",2020-05-20,54,94,111,117.69,73.13,135.45,107.1,67.9033333333333,120.85,96.51,62.6766666666667,106.25,85.92,57.45,91.65,125.86,69.42,143.9,117.98,73.51,123.75,111.08,73.78,120.46,107.27,68,118.44,131.46,152.75,69.36,0,0,0,124.201428571429,77.9814285714286,137.25,646889,"822.1",0.269,34.3,37199,"usa"
"Montreal",2020-02-27,0,0,0,111.72,112.23,117.38,117.55,106.72,114.27,106.67,102.58,105.32,103.11,101.2,112.34,89.36,92.21,135.51,112.96,108.67,170.69,128.24,120.66,149.13,116.2,113.2,119.14,99.23,101.46,105.07,0,0,0,126.544285714286,122.495714285714,146.254285714286,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-02-28,1,0,0,126.38,124.14,143.34,111.72,112.23,117.38,117.55,106.72,114.27,106.67,102.58,105.32,103.11,101.2,112.34,89.36,92.21,135.51,112.96,108.67,170.69,128.24,120.66,149.13,123.5,132.75,119.5,0,0,0,127.998571428571,124.058571428571,149.711428571429,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-02-29,0,1,0,110.69,104.54,145.74,126.38,124.14,143.34,111.72,112.23,117.38,117.55,106.72,114.27,106.67,102.58,105.32,103.11,101.2,112.34,89.36,92.21,135.51,112.96,108.67,170.69,107.55,149.78,110.81,0,0,1,125.491428571429,121.755714285714,149.227142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-01,1,0,1,82.46,82.93,97.43,110.69,104.54,145.74,126.38,124.14,143.34,111.72,112.23,117.38,117.55,106.72,114.27,106.67,102.58,105.32,103.11,101.2,112.34,89.36,92.21,135.51,83.46,98.56,88.28,0,0,1,121.134285714286,118.078571428571,138.761428571429,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-02,2,1,0,98.02,97.94,103.27,82.46,82.93,97.43,110.69,104.54,145.74,126.38,124.14,143.34,111.72,112.23,117.38,117.55,106.72,114.27,106.67,102.58,105.32,103.11,101.2,112.34,101,107.97,103.93,0,0,0,122.371428571429,118.897142857143,134.155714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-03,2,2,1,104.64,101.31,110.01,98.02,97.94,103.27,82.46,82.93,97.43,110.69,104.54,145.74,126.38,124.14,143.34,111.72,112.23,117.38,117.55,106.72,114.27,106.67,102.58,105.32,106.11,119.21,108.35,0,0,0,122.59,118.912857142857,133.822857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-04,0,2,2,101.59,101.46,104.09,104.64,101.31,110.01,98.02,97.94,103.27,82.46,82.93,97.43,110.69,104.54,145.74,126.38,124.14,143.34,111.72,112.23,117.38,117.55,106.72,114.27,106.48,118.95,109.8,0,0,0,121.864285714286,118.752857142857,133.647142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-05,1,0,2,99.23,105.07,101.46,101.59,101.46,104.09,104.64,101.31,110.01,98.02,97.94,103.27,82.46,82.93,97.43,110.69,104.54,145.74,126.38,124.14,143.34,111.72,112.23,117.38,114.17,137.22,115.73,0,0,0,119.247142857143,118.517142857143,131.817142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-06,2,1,0,123.5,119.5,132.75,99.23,105.07,101.46,101.59,101.46,104.09,104.64,101.31,110.01,98.02,97.94,103.27,82.46,82.93,97.43,110.69,104.54,145.74,126.38,124.14,143.34,113.17,135.28,112.04,0,0,0,120.93,119.555714285714,134.012857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-07,0,2,1,107.55,110.81,149.78,123.5,119.5,132.75,99.23,105.07,101.46,101.59,101.46,104.09,104.64,101.31,110.01,98.02,97.94,103.27,82.46,82.93,97.43,110.69,104.54,145.74,102.71,138.68,100.34,0,0,1,118.24,117.651428571429,134.932857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-08,1,0,2,83.46,88.28,98.56,107.55,110.81,149.78,123.5,119.5,132.75,99.23,105.07,101.46,101.59,101.46,104.09,104.64,101.31,110.01,98.02,97.94,103.27,82.46,82.93,97.43,80.61,101.52,84.39,0,0,1,114.35,115.328571428571,128.192857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-09,0,1,0,101,103.93,107.97,83.46,88.28,98.56,107.55,110.81,149.78,123.5,119.5,132.75,99.23,105.07,101.46,101.59,101.46,104.09,104.64,101.31,110.01,98.02,97.94,103.27,97.58,109.21,101.05,0,0,0,116.998571428571,118.328571428571,129.698571428571,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-10,3,0,1,106.11,108.35,119.21,101,103.93,107.97,83.46,88.28,98.56,107.55,110.81,149.78,123.5,119.5,132.75,99.23,105.07,101.46,101.59,101.46,104.09,104.64,101.31,110.01,105.89,107.72,101.42,0,0,0,118.154285714286,119.815714285714,131.975714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-11,10,3,0,106.48,109.8,118.95,106.11,108.35,119.21,101,103.93,107.97,83.46,88.28,98.56,107.55,110.81,149.78,123.5,119.5,132.75,99.23,105.07,101.46,101.59,101.46,104.09,104.81,115.92,99.13,0,0,0,118.417142857143,121.028571428571,133.252857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-12,7,10,3,114.17,115.73,137.22,106.48,109.8,118.95,106.11,108.35,119.21,101,103.93,107.97,83.46,88.28,98.56,107.55,110.81,149.78,123.5,119.5,132.75,99.23,105.07,101.46,101.11,110.76,89.87,1,0,0,120.214285714286,123.067142857143,137.985714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-13,4,7,10,113.17,112.04,135.28,114.17,115.73,137.22,106.48,109.8,118.95,106.11,108.35,119.21,101,103.93,107.97,83.46,88.28,98.56,107.55,110.81,149.78,123.5,119.5,132.75,90.32,99.4,76.74,1,0,0,122.205714285714,124.062857142857,142.817142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-14,22,4,7,102.71,100.34,138.68,113.17,112.04,135.28,114.17,115.73,137.22,106.48,109.8,118.95,106.11,108.35,119.21,101,103.93,107.97,83.46,88.28,98.56,107.55,110.81,149.78,75.02,98.89,65.37,1,0,1,119.235714285714,121.325714285714,143.664285714286,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-15,15,22,4,80.61,84.39,101.52,102.71,100.34,138.68,113.17,112.04,135.28,114.17,115.73,137.22,106.48,109.8,118.95,106.11,108.35,119.21,101,103.93,107.97,83.46,88.28,98.56,55.79,67.33,51.46,1,0,1,115.387142857143,117.551428571429,136.77,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-16,13,15,22,97.58,101.05,109.21,80.61,84.39,101.52,102.71,100.34,138.68,113.17,112.04,135.28,114.17,115.73,137.22,106.48,109.8,118.95,106.11,108.35,119.21,101,103.93,107.97,65.57,66.61,49.52,0,0,0,117.404285714286,119.375714285714,138.291428571429,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-17,47,13,15,105.89,101.42,107.72,97.58,101.05,109.21,80.61,84.39,101.52,102.71,100.34,138.68,113.17,112.04,135.28,114.17,115.73,137.22,106.48,109.8,118.95,106.11,108.35,119.21,56.45,52.96,39,0,0,0,118.102857142857,119.017142857143,138.255714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-18,47,47,13,104.81,99.13,115.92,105.89,101.42,107.72,97.58,101.05,109.21,80.61,84.39,101.52,102.71,100.34,138.68,113.17,112.04,135.28,114.17,115.73,137.22,106.48,109.8,118.95,54.53,56.27,36.73,0,0,0,117.917142857143,117.7,137.785714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-19,75,47,47,101.11,89.87,110.76,104.81,99.13,115.92,105.89,101.42,107.72,97.58,101.05,109.21,80.61,84.39,101.52,102.71,100.34,138.68,113.17,112.04,135.28,114.17,115.73,137.22,53.16,51.65,32.21,0,0,0,117.15,114.852857142857,136.615714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-20,123,75,47,90.32,76.74,99.4,101.11,89.87,110.76,104.81,99.13,115.92,105.89,101.42,107.72,97.58,101.05,109.21,80.61,84.39,101.52,102.71,100.34,138.68,113.17,112.04,135.28,51.55,46.5,30.84,0,0,0,113.742857142857,109.282857142857,131.212857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-21,186,123,75,75.02,65.37,98.89,90.32,76.74,99.4,101.11,89.87,110.76,104.81,99.13,115.92,105.89,101.42,107.72,97.58,101.05,109.21,80.61,84.39,101.52,102.71,100.34,138.68,39.43,42.9,27.16,0,0,1,108.292857142857,102.615714285714,126.014285714286,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-22,249,186,123,55.79,51.46,67.33,75.02,65.37,98.89,90.32,76.74,99.4,101.11,89.87,110.76,104.81,99.13,115.92,105.89,101.42,107.72,97.58,101.05,109.21,80.61,84.39,101.52,31.66,37.2,23.94,0,0,1,101.59,95.6328571428571,115.821428571429,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-23,358,249,186,65.57,49.52,66.61,55.79,51.46,67.33,75.02,65.37,98.89,90.32,76.74,99.4,101.11,89.87,110.76,104.81,99.13,115.92,105.89,101.42,107.72,97.58,101.05,109.21,43.14,38.09,24.15,0,0,0,99.4414285714286,90.6514285714286,110.834285714286,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-24,270,358,249,56.45,39,52.96,65.57,49.52,66.61,55.79,51.46,67.33,75.02,65.37,98.89,90.32,76.74,99.4,101.11,89.87,110.76,104.81,99.13,115.92,105.89,101.42,107.72,40.26,41.39,21.71,0,0,0,93.5657142857143,81.7871428571429,102.798571428571,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-25,379,270,358,54.53,36.73,56.27,56.45,39,52.96,65.57,49.52,66.61,55.79,51.46,67.33,75.02,65.37,98.89,90.32,76.74,99.4,101.11,89.87,110.76,104.81,99.13,115.92,34.22,40.86,20.35,0,0,0,86.2285714285714,72.5457142857143,95.4485714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-26,379,379,270,53.16,32.21,51.65,54.53,36.73,56.27,56.45,39,52.96,65.57,49.52,66.61,55.79,51.46,67.33,75.02,65.37,98.89,90.32,76.74,99.4,101.11,89.87,110.76,33.66,37.19,19.21,0,0,0,78.85,62.9857142857143,86.2671428571429,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-27,468,379,379,51.55,30.84,46.5,53.16,32.21,51.65,54.53,36.73,56.27,56.45,39,52.96,65.57,49.52,66.61,55.79,51.46,67.33,75.02,65.37,98.89,90.32,76.74,99.4,37.73,46.55,19.72,0,0,0,71.77,54.5528571428571,77.0871428571429,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-28,421,468,379,39.43,27.16,42.9,51.55,30.84,46.5,53.16,32.21,51.65,54.53,36.73,56.27,56.45,39,52.96,65.57,49.52,66.61,55.79,51.46,67.33,75.02,65.37,98.89,30.04,38.79,18.41,0,0,1,64.5,47.47,69.0157142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-29,592,421,468,31.66,23.94,37.2,39.43,27.16,42.9,51.55,30.84,46.5,53.16,32.21,51.65,54.53,36.73,56.27,56.45,39,52.96,65.57,49.52,66.61,55.79,51.46,67.33,23.16,22.54,15.52,0,0,1,58.3057142857143,41.5514285714286,60.2028571428571,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-30,590,592,421,43.14,24.15,38.09,31.66,23.94,37.2,39.43,27.16,42.9,51.55,30.84,46.5,53.16,32.21,51.65,54.53,36.73,56.27,56.45,39,52.96,65.57,49.52,66.61,31.15,29.25,19.07,0,0,0,56.4985714285714,37.65,56.0257142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-03-31,729,590,592,40.26,21.71,41.39,43.14,24.15,38.09,31.66,23.94,37.2,39.43,27.16,42.9,51.55,30.84,46.5,53.16,32.21,51.65,54.53,36.73,56.27,56.45,39,52.96,34.41,42.76,19.98,0,0,0,52.8828571428571,33.6771428571429,52.4228571428571,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-01,702,729,590,34.22,20.35,40.86,40.26,21.71,41.39,43.14,24.15,38.09,31.66,23.94,37.2,39.43,27.16,42.9,51.55,30.84,46.5,53.16,32.21,51.65,54.53,36.73,56.27,33.81,37.11,18.62,0,0,0,49.7071428571429,31.0128571428571,50.6942857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-02,847,702,729,33.66,19.21,37.19,34.22,20.35,40.86,40.26,21.71,41.39,43.14,24.15,38.09,31.66,23.94,37.2,39.43,27.16,42.9,51.55,30.84,46.5,53.16,32.21,51.65,32,33.4,18.3,0,0,0,46.7257142857143,28.51,47.9685714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-03,774,847,702,37.73,19.72,46.55,33.66,19.21,37.19,34.22,20.35,40.86,40.26,21.71,41.39,43.14,24.15,38.09,31.66,23.94,37.2,39.43,27.16,42.9,51.55,30.84,46.5,34.51,38.2,18.89,0,0,0,44.5214285714286,26.7257142857143,47.24,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-04,781,774,847,30.04,18.41,38.79,37.73,19.72,46.55,33.66,19.21,37.19,34.22,20.35,40.86,40.26,21.71,41.39,43.14,24.15,38.09,31.66,23.94,37.2,39.43,27.16,42.9,30.56,46.23,17.25,0,0,1,41.4485714285714,24.95,46.1385714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-05,619,781,774,23.16,15.52,22.54,30.04,18.41,38.79,37.73,19.72,46.55,33.66,19.21,37.19,34.22,20.35,40.86,40.26,21.71,41.39,43.14,24.15,38.09,31.66,23.94,37.2,22.39,29.71,15.02,0,0,1,39.1242857142857,23.2871428571429,43.23,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-06,880,619,781,31.15,19.07,29.25,23.16,15.52,22.54,30.04,18.41,38.79,37.73,19.72,46.55,33.66,19.21,37.19,34.22,20.35,40.86,40.26,21.71,41.39,43.14,24.15,38.09,32.82,41.32,18.45,0,0,0,39.0514285714286,22.5914285714286,42.0942857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-07,798,880,619,34.41,19.98,42.76,31.15,19.07,29.25,23.16,15.52,22.54,30.04,18.41,38.79,37.73,19.72,46.55,33.66,19.21,37.19,34.22,20.35,40.86,40.26,21.71,41.39,32.93,43.46,17.6,0,0,0,37.8042857142857,21.9957142857143,42.7614285714286,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-08,693,798,880,33.81,18.62,37.11,34.41,19.98,42.76,31.15,19.07,29.25,23.16,15.52,22.54,30.04,18.41,38.79,37.73,19.72,46.55,33.66,19.21,37.19,34.22,20.35,40.86,33.43,39.9,17.84,0,0,0,36.8828571428571,21.5542857142857,42.15,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-09,751,693,798,32,18.3,33.4,33.81,18.62,37.11,34.41,19.98,42.76,31.15,19.07,29.25,23.16,15.52,22.54,30.04,18.41,38.79,37.73,19.72,46.55,33.66,19.21,37.19,33.68,33.38,15.97,0,0,0,36.5657142857143,21.2614285714286,41.0842857142857,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-10,640,751,693,34.51,18.89,38.2,32,18.3,33.4,33.81,18.62,37.11,34.41,19.98,42.76,31.15,19.07,29.25,23.16,15.52,22.54,30.04,18.41,38.79,37.73,19.72,46.55,33.19,35.65,16.93,0,1,0,36.6871428571429,21.2157142857143,41.2285714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-11,669,640,751,30.56,17.25,46.23,34.51,18.89,38.2,32,18.3,33.4,33.81,18.62,37.11,34.41,19.98,42.76,31.15,19.07,29.25,23.16,15.52,22.54,30.04,18.41,38.79,31.06,37.34,16.08,0,1,1,35.6628571428571,20.8628571428571,41.1828571428571,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-12,796,669,640,22.39,15.02,29.71,30.56,17.25,46.23,34.51,18.89,38.2,32,18.3,33.4,33.81,18.62,37.11,34.41,19.98,42.76,31.15,19.07,29.25,23.16,15.52,22.54,24.92,37.06,14.99,0,1,1,34.57,20.3785714285714,39.8857142857143,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-13,965,796,669,32.82,18.45,41.32,22.39,15.02,29.71,30.56,17.25,46.23,34.51,18.89,38.2,32,18.3,33.4,33.81,18.62,37.11,34.41,19.98,42.76,31.15,19.07,29.25,27.66,27.8,18.43,0,1,0,35.95,20.7971428571429,42.5685714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-14,966,965,796,32.93,17.6,43.46,32.82,18.45,41.32,22.39,15.02,29.71,30.56,17.25,46.23,34.51,18.89,38.2,32,18.3,33.4,33.81,18.62,37.11,34.41,19.98,42.76,35.78,39.22,19.04,0,0,0,36.2042857142857,20.5871428571429,44.5985714285714,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
"Montreal",2020-04-15,1109,966,965,33.43,17.84,39.9,32.93,17.6,43.46,32.82,18.45,41.32,22.39,15.02,29.71,30.56,17.25,46.23,34.51,18.89,38.2,32,18.3,33.4,33.81,18.62,37.11,37.74,38.85,19,0,0,0,36.0642857142857,20.2814285714286,44.19,4098927,"4604.26",0.086,40.3,52003.3389,"notUSA"
