"","City","date","newCases","casesTminus1","casesTminus2","g_retail","g_grocery","g_parks","g_transit","g_workplaces","g_residential","g_retailMinus7","g_groceryMinus7","g_parksMinus7","g_transitMinus7","g_workplacesMinus7","g_residentialMinus7","g_retailMinus8","g_groceryMinus8","g_parksMinus8","g_transitMinus8","g_workplacesMinus8","g_residentialMinus8","g_retailMinus9","g_groceryMinus9","g_parksMinus9","g_transitMinus9","g_workplacesMinus9","g_residentialMinus9","g_retailMinus10","g_groceryMinus10","g_parksMinus10","g_transitMinus10","g_workplacesMinus10","g_residentialMinus10","g_retailMinus11","g_groceryMinus11","g_parksMinus11","g_transitMinus11","g_workplacesMinus11","g_residentialMinus11","g_retailMinus12","g_groceryMinus12","g_parksMinus12","g_transitMinus12","g_workplacesMinus12","g_residentialMinus12","g_retailMinus13","g_groceryMinus13","g_parksMinus13","g_transitMinus13","g_workplacesMinus13","g_residentialMinus13","g_retailMinus14","g_groceryMinus14","g_parksMinus14","g_transitMinus14","g_workplacesMinus14","g_residentialMinus14","a_drivingMinus7","a_transitMinus7","a_walkingMinus7","a_drivingMinus8","a_transitMinus8","a_walkingMinus8","a_drivingMinus9","a_transitMinus9","a_walkingMinus9","a_drivingMinus10","a_transitMinus10","a_walkingMinus10","a_drivingMinus11","a_transitMinus11","a_walkingMinus11","a_drivingMinus12","a_transitMinus12","a_walkingMinus12","a_drivingMinus13","a_transitMinus13","a_walkingMinus13","a_drivingMinus14","a_transitMinus14","a_walkingMinus14","a_driving","a_walking","a_transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"661","Toronto",2020-04-21,170,230,142,-65,-33,-51,-75,-69,28,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-64,-29,-29,-74,-69,28,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-60.87,-82.94,-65.65,-55.15,-68.25,-82.41,0,0,0,-71.4471428571429,-94.8914285714286,-76.5585714285714,5928040,5906,0.113,39.4,64023.37229
"662","Toronto",2020-04-22,210,170,230,-62,-28,-30,-74,-68,29,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-62,-25,-14,-73,-70,28,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-60,-82.85,-61.25,-53.91,-62.65,-81.67,0,0,0,-71.01,-94.8014285714286,-76.7185714285714,5928040,5906,0.113,39.4,64023.37229
"663","Toronto",2020-04-23,160,210,170,-63,-26,-36,-74,-68,29,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-56,-10,-39,-72,-70,28,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-56.87,-83.45,-65.52,-53.94,-64.1,-82.28,0,0,0,-70.7228571428571,-94.8971428571429,-77.7485714285714,5928040,5906,0.113,39.4,64023.37229
"664","Toronto",2020-04-24,176,160,210,-64,-29,-29,-72,-67,30,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-84,-71,-38,-84,-88,39,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-72.91,-86.5,-75.54,-55.78,-65.74,-82.47,0,0,0,-71.2271428571429,-94.9657142857143,-78.25,5928040,5906,0.113,39.4,64023.37229
"665","Toronto",2020-04-25,157,176,160,-63,-27,24,-61,-47,16,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-64,-23,-27,-65,-53,18,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-63.77,-83,-70.73,-53.42,-58.14,-80.46,0,0,1,-69.3542857142857,-94.3314285714286,-76.9485714285714,5928040,5906,0.113,39.4,64023.37229
"666","Toronto",2020-04-26,144,157,176,-68,-40,-50,-69,-49,15,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-82,-69,-21,-72,-58,16,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-65.46,-81.3,-62.73,-54.42,-62.11,-78.11,0,0,1,-68.3957142857143,-93.7514285714286,-75.5357142857143,5928040,5906,0.113,39.4,64023.37229
"667","Toronto",2020-04-27,198,144,157,-61,-26,12,-71,-67,26,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-67,-34,-55,-78,-73,30,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-62.62,-82.31,-69.28,-48.04,-48.6,-78.58,0,0,0,-66.5057142857143,-93.4957142857143,-74.6457142857143,5928040,5906,0.113,39.4,64023.37229
"668","Toronto",2020-04-28,215,198,144,-61,-27,-17,-72,-68,27,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-62,-25,-39,-74,-69,28,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-57.63,-81.89,-65.21,-50.19,-59.47,-79.98,0,0,0,-65.4385714285714,-93.51,-74.4985714285714,5928040,5906,0.113,39.4,64023.37229
"669","Toronto",2020-04-29,189,215,198,-62,-30,-40,-73,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-63,-30,-44,-75,-70,29,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-57.81,-82.31,-66.77,-51.27,-62.19,-80.39,0,0,0,-64.9071428571429,-93.4785714285714,-74.1328571428571,5928040,5906,0.113,39.4,64023.37229
"670","Toronto",2020-04-30,192,189,215,-61,-24,-28,-72,-68,29,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-64,-28,-42,-75,-69,30,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-57.99,-83.52,-68.46,-50.01,-60.28,-79.71,0,0,0,-64.3542857142857,-93.4742857142857,-73.7514285714286,5928040,5906,0.113,39.4,64023.37229
"671","Toronto",2020-05-01,191,192,189,-60,-21,3,-68,-66,28,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-65,-30,-42,-73,-69,31,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-60.4,-83.93,-69.03,-48.98,-55.36,-79.92,0,0,0,-64.0385714285714,-93.3242857142857,-73.3628571428571,5928040,5906,0.113,39.4,64023.37229
"672","Toronto",2020-05-02,157,191,192,-63,-27,-13,-60,-45,16,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-65,-29,-13,-64,-48,17,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-59.8,-82.06,-66.43,-51.19,-60.4,-78.09,0,0,1,-63.0414285714286,-92.8285714285714,-71.8071428571428,5928040,5906,0.113,39.4,64023.37229
"673","Toronto",2020-05-03,107,157,191,-58,-25,76,-53,-40,11,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-69,-41,-38,-68,-49,15,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-57.06,-78.94,-60.84,-38.1,-23.39,-70.51,0,0,1,-62.2728571428571,-92.2642857142857,-71.19,5928040,5906,0.113,39.4,64023.37229
"674","Toronto",2020-05-04,151,107,157,-60,-25,-12,-71,-66,26,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-62,-30,-16,-73,-68,27,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-52.23,-79.51,-56.5,-41.53,-47.42,-75.57,0,0,0,-60.9842857142857,-92.2128571428571,-69.4414285714286,5928040,5906,0.113,39.4,64023.37229
"675","Toronto",2020-05-05,146,151,107,-58,-21,-4,-69,-66,26,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-65,-33,-51,-75,-69,28,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-55.15,-82.41,-68.25,-41.32,-51.6,-76.06,0,0,0,-60.6928571428571,-92.28,-69.8657142857143,5928040,5906,0.113,39.4,64023.37229
"676","Toronto",2020-05-06,125,146,151,-58,-22,7,-69,-66,27,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-62,-28,-30,-74,-68,29,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-53.91,-81.67,-62.65,-41.15,-48.05,-76.79,0,0,0,-60.1385714285714,-91.9914285714286,-69,5928040,5906,0.113,39.4,64023.37229
"677","Toronto",2020-05-07,171,125,146,-59,-21,-16,-70,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-63,-26,-36,-74,-68,29,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-53.94,-82.28,-64.1,-43.57,-55.51,-78.5,0,0,0,-59.5814285714286,-91.7114285714286,-68.6614285714286,5928040,5906,0.113,39.4,64023.37229
"678","Toronto",2020-05-08,187,171,125,-60,-22,-33,-69,-65,29,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-64,-29,-29,-72,-67,30,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-55.78,-82.47,-65.74,-46.16,-60.48,-79.53,0,0,0,-58.8728571428571,-91.3742857142857,-67.4128571428571,5928040,5906,0.113,39.4,64023.37229
"679","Toronto",2020-05-09,136,187,171,-60,-23,-41,-63,-42,17,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-63,-27,24,-61,-47,16,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-53.42,-80.46,-58.14,-46.4,-65.9,-78.28,0,0,1,-58.2171428571429,-90.7485714285714,-66.65,5928040,5906,0.113,39.4,64023.37229
"680","Toronto",2020-05-10,120,136,187,-57,-24,-22,-59,-38,12,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-68,-40,-50,-69,-49,15,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-54.42,-78.11,-62.11,-38.7,-51.59,-74.85,0,0,1,-56.0285714285714,-89.3271428571428,-61.6857142857143,5928040,5906,0.113,39.4,64023.37229
"681","Toronto",2020-05-11,191,120,136,-60,-29,-30,-71,-65,27,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-61,-26,12,-71,-67,26,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-48.04,-78.58,-48.6,-43.79,-51.78,-78.62,0,0,0,-54.1871428571429,-88.9642857142857,-59.5871428571429,5928040,5906,0.113,39.4,64023.37229
"682","Toronto",2020-05-12,141,191,120,-57,-22,-14,-69,-64,26,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-61,-27,-17,-72,-68,27,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-50.19,-79.98,-59.47,-39.84,-49.08,-77.26,0,0,0,-53.2271428571429,-88.6042857142857,-60.0157142857143,5928040,5906,0.113,39.4,64023.37229
"683","Toronto",2020-05-13,144,141,191,-54,-19,25,-67,-64,26,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-62,-30,-40,-73,-68,29,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-51.27,-80.39,-62.19,-35.9,-42.51,-75.15,0,0,0,-51.9357142857143,-88.1485714285714,-58.3842857142857,5928040,5906,0.113,39.4,64023.37229
"684","Toronto",2020-05-14,162,144,141,-57,-23,-33,-70,-64,28,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-61,-24,-28,-72,-68,29,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-50.01,-79.71,-60.28,-39.81,-55.68,-78.76,0,0,0,-50.8357142857143,-87.8785714285714,-57.43,5928040,5906,0.113,39.4,64023.37229
"685","Toronto",2020-05-15,210,162,144,-56,-20,-21,-68,-64,28,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-60,-21,3,-68,-66,28,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-48.98,-79.92,-55.36,-41.43,-54.97,-78.33,0,0,0,-50.2857142857143,-87.8528571428571,-57.4585714285714,5928040,5906,0.113,39.4,64023.37229
"686","Toronto",2020-05-16,182,210,162,-53,-16,91,-49,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-63,-27,-13,-60,-45,16,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-51.19,-78.09,-60.4,-33.51,-38.99,-73.76,0,1,1,-49.9171428571429,-87.6185714285714,-58.9642857142857,5928040,5906,0.113,39.4,64023.37229
"687","Toronto",2020-05-17,153,182,210,-54,-20,14,-57,-38,11,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-58,-25,76,-53,-40,11,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-38.1,-70.51,-23.39,-33.49,-38.33,-72.2,0,1,1,-48.1328571428571,-87.1557142857143,-57.7057142857143,5928040,5906,0.113,39.4,64023.37229
"688","Toronto",2020-05-18,167,153,182,-76,-62,-44,-82,-85,33,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-60,-25,-12,-71,-66,26,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-41.53,-75.57,-47.42,-50.76,-58.49,-78.19,0,1,0,-48.9457142857143,-88.3142857142857,-61.7614285714286,5928040,5906,0.113,39.4,64023.37229
"689","Toronto",2020-05-19,203,167,153,-50,-11,5,-66,-63,24,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-58,-21,-4,-69,-66,26,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-41.32,-76.06,-51.6,-27.16,-40.98,-72.31,0,0,0,-48.7042857142857,-88.5557142857143,-61.9985714285714,5928040,5906,0.113,39.4,64023.37229
"690","Toronto",2020-05-20,154,203,167,-47,-10,63,-63,-62,24,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-58,-22,7,-69,-66,27,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-41.15,-76.79,-48.05,-22.17,-27.63,-71.2,0,0,0,-47.93,-88.4257142857143,-60.7,5928040,5906,0.113,39.4,64023.37229
"691","Toronto",2020-05-21,189,154,203,-48,-9,68,-64,-62,24,-57,-23,-33,-70,-64,28,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-59,-21,-16,-70,-66,28,-39.81,-78.76,-55.68,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-43.57,-78.5,-55.51,-21.86,-27.86,-72.04,0,0,0,-47.7385714285714,-88.7071428571429,-61.79,5928040,5906,0.113,39.4,64023.37229
"692","Toronto",2020-05-22,141,189,154,-50,-14,64,-61,-60,24,-56,-20,-21,-68,-64,28,-57,-23,-33,-70,-64,28,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-60,-22,-33,-69,-65,29,-41.43,-78.33,-54.97,-39.81,-78.76,-55.68,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-46.16,-79.53,-60.48,-25.43,-32.93,-72.89,0,0,0,-47.4328571428571,-88.6828571428571,-61.7128571428571,5928040,5906,0.113,39.4,64023.37229
"693","Toronto",2020-05-23,137,141,189,-48,-14,127,-45,-31,11,-53,-16,91,-49,-38,12,-56,-20,-21,-68,-64,28,-57,-23,-33,-70,-64,28,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-60,-23,-41,-63,-42,17,-33.51,-73.76,-38.99,-41.43,-78.33,-54.97,-39.81,-78.76,-55.68,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-46.4,-78.28,-65.9,-23,-29.13,-69.12,0,0,1,-45.6257142857143,-87.8585714285714,-58.6428571428571,5928040,5906,0.113,39.4,64023.37229
"694","Toronto",2020-05-24,141,137,141,-49,-21,102,-48,-31,9,-54,-20,14,-57,-38,11,-53,-16,91,-49,-38,12,-56,-20,-21,-68,-64,28,-57,-23,-33,-70,-64,28,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-57,-24,-22,-59,-38,12,-33.49,-72.2,-38.33,-33.51,-73.76,-38.99,-41.43,-78.33,-54.97,-39.81,-78.76,-55.68,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-38.7,-74.85,-51.59,-17.07,-14.78,-64.3,0,0,1,-43.7814285714286,-86.99,-54.7042857142857,5928040,5906,0.113,39.4,64023.37229
"695","Toronto",2020-05-25,183,141,137,-47,-16,69,-63,-62,22,-76,-62,-44,-82,-85,33,-54,-20,14,-57,-38,11,-53,-16,91,-49,-38,12,-56,-20,-21,-68,-64,28,-57,-23,-33,-70,-64,28,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-60,-29,-30,-71,-65,27,-50.76,-78.19,-58.49,-33.49,-72.2,-38.33,-33.51,-73.76,-38.99,-41.43,-78.33,-54.97,-39.81,-78.76,-55.68,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-43.79,-78.62,-51.78,-14.15,-18.37,-67.78,0,0,0,-45.5042857142857,-87.4671428571429,-55.69,5928040,5906,0.113,39.4,64023.37229
"696","Toronto",2020-05-26,180,183,141,-46,-14,68,-63,-60,22,-50,-11,5,-66,-63,24,-76,-62,-44,-82,-85,33,-54,-20,14,-57,-38,11,-53,-16,91,-49,-38,12,-56,-20,-21,-68,-64,28,-57,-23,-33,-70,-64,28,-54,-19,25,-67,-64,26,-57,-22,-14,-69,-64,26,-27.16,-72.31,-40.98,-50.76,-78.19,-58.49,-33.49,-72.2,-38.33,-33.51,-73.76,-38.99,-41.43,-78.33,-54.97,-39.81,-78.76,-55.68,-35.9,-75.15,-42.51,-39.84,-77.26,-49.08,-14.69,-22.94,-68.35,0,0,0,-43.1285714285714,-86.5657142857143,-54.1471428571429,5928040,5906,0.113,39.4,64023.37229
