,date,all_cases,all_deaths,geoid,display_name,population,length
73,2020-05-25,1593,216,10420,"Akron, OH",704845,85
74,2020-05-26,1628,217,10420,"Akron, OH",704845,85
75,2020-05-27,1653,229,10420,"Akron, OH",704845,85
76,2020-05-28,1702,229,10420,"Akron, OH",704845,85
77,2020-05-29,1713,229,10420,"Akron, OH",704845,85
78,2020-05-30,1745,230,10420,"Akron, OH",704845,85
79,2020-05-31,1780,233,10420,"Akron, OH",704845,85
80,2020-06-01,1804,237,10420,"Akron, OH",704845,85
81,2020-06-02,1819,238,10420,"Akron, OH",704845,85
82,2020-06-03,1838,238,10420,"Akron, OH",704845,85
83,2020-06-04,1864,238,10420,"Akron, OH",704845,85
84,2020-06-05,1878,240,10420,"Akron, OH",704845,85
0,2020-03-31,1,0,10460,"Alamogordo, NM",66781,67
1,2020-04-01,2,0,10460,"Alamogordo, NM",66781,67
2,2020-04-02,2,0,10460,"Alamogordo, NM",66781,67
3,2020-04-03,2,0,10460,"Alamogordo, NM",66781,67
4,2020-04-04,3,0,10460,"Alamogordo, NM",66781,67
5,2020-04-05,3,0,10460,"Alamogordo, NM",66781,67
6,2020-04-06,3,0,10460,"Alamogordo, NM",66781,67
7,2020-04-07,3,0,10460,"Alamogordo, NM",66781,67
8,2020-04-08,3,0,10460,"Alamogordo, NM",66781,67
9,2020-04-09,3,0,10460,"Alamogordo, NM",66781,67
10,2020-04-10,3,0,10460,"Alamogordo, NM",66781,67
11,2020-04-11,4,0,10460,"Alamogordo, NM",66781,67
12,2020-04-12,3,0,10460,"Alamogordo, NM",66781,67
13,2020-04-13,3,0,10460,"Alamogordo, NM",66781,67
14,2020-04-14,3,0,10460,"Alamogordo, NM",66781,67
15,2020-04-15,3,0,10460,"Alamogordo, NM",66781,67
16,2020-04-16,3,0,10460,"Alamogordo, NM",66781,67
17,2020-04-17,3,0,10460,"Alamogordo, NM",66781,67
18,2020-04-18,3,0,10460,"Alamogordo, NM",66781,67
19,2020-04-19,3,0,10460,"Alamogordo, NM",66781,67
20,2020-04-20,3,0,10460,"Alamogordo, NM",66781,67
21,2020-04-21,3,0,10460,"Alamogordo, NM",66781,67
22,2020-04-22,5,0,10460,"Alamogordo, NM",66781,67
23,2020-04-23,5,0,10460,"Alamogordo, NM",66781,67
24,2020-04-24,5,0,10460,"Alamogordo, NM",66781,67
25,2020-04-25,5,0,10460,"Alamogordo, NM",66781,67
26,2020-04-26,5,0,10460,"Alamogordo, NM",66781,67
27,2020-04-27,5,0,10460,"Alamogordo, NM",66781,67
28,2020-04-28,5,0,10460,"Alamogordo, NM",66781,67
29,2020-04-29,5,0,10460,"Alamogordo, NM",66781,67
30,2020-04-30,5,0,10460,"Alamogordo, NM",66781,67
31,2020-05-01,6,0,10460,"Alamogordo, NM",66781,67
32,2020-05-02,6,0,10460,"Alamogordo, NM",66781,67
33,2020-05-03,8,0,10460,"Alamogordo, NM",66781,67
34,2020-05-04,8,0,10460,"Alamogordo, NM",66781,67
35,2020-05-05,9,0,10460,"Alamogordo, NM",66781,67
36,2020-05-06,9,0,10460,"Alamogordo, NM",66781,67
37,2020-05-07,15,0,10460,"Alamogordo, NM",66781,67
38,2020-05-08,15,0,10460,"Alamogordo, NM",66781,67
39,2020-05-09,16,0,10460,"Alamogordo, NM",66781,67
40,2020-05-10,31,0,10460,"Alamogordo, NM",66781,67
41,2020-05-11,46,0,10460,"Alamogordo, NM",66781,67
42,2020-05-12,56,0,10460,"Alamogordo, NM",66781,67
43,2020-05-13,60,1,10460,"Alamogordo, NM",66781,67
44,2020-05-14,68,1,10460,"Alamogordo, NM",66781,67
45,2020-05-15,75,1,10460,"Alamogordo, NM",66781,67
46,2020-05-16,75,1,10460,"Alamogordo, NM",66781,67
47,2020-05-17,99,1,10460,"Alamogordo, NM",66781,67
48,2020-05-18,99,1,10460,"Alamogordo, NM",66781,67
49,2020-05-19,118,1,10460,"Alamogordo, NM",66781,67
50,2020-05-20,118,1,10460,"Alamogordo, NM",66781,67
51,2020-05-21,146,1,10460,"Alamogordo, NM",66781,67
52,2020-05-22,183,1,10460,"Alamogordo, NM",66781,67
53,2020-05-23,186,1,10460,"Alamogordo, NM",66781,67
54,2020-05-24,186,1,10460,"Alamogordo, NM",66781,67
55,2020-05-25,192,2,10460,"Alamogordo, NM",66781,67
56,2020-05-26,194,2,10460,"Alamogordo, NM",66781,67
57,2020-05-27,196,2,10460,"Alamogordo, NM",66781,67
58,2020-05-28,204,2,10460,"Alamogordo, NM",66781,67
59,2020-05-29,211,2,10460,"Alamogordo, NM",66781,67
60,2020-05-30,215,2,10460,"Alamogordo, NM",66781,67
61,2020-05-31,215,3,10460,"Alamogordo, NM",66781,67
62,2020-06-01,331,3,10460,"Alamogordo, NM",66781,67
63,2020-06-02,356,3,10460,"Alamogordo, NM",66781,67
64,2020-06-03,467,3,10460,"Alamogordo, NM",66781,67
65,2020-06-04,597,4,10460,"Alamogordo, NM",66781,67
66,2020-06-05,600,4,10460,"Alamogordo, NM",66781,67
0,2020-03-06,2,0,10580,"Albany-Schenectady-Troy, NY",883169,92
1,2020-03-07,2,0,10580,"Albany-Schenectady-Troy, NY",883169,92
2,2020-03-08,2,0,10580,"Albany-Schenectady-Troy, NY",883169,92
3,2020-03-09,2,0,10580,"Albany-Schenectady-Troy, NY",883169,92
4,2020-03-10,2,0,10580,"Albany-Schenectady-Troy, NY",883169,92
5,2020-03-11,5,0,10580,"Albany-Schenectady-Troy, NY",883169,92
6,2020-03-12,6,0,10580,"Albany-Schenectady-Troy, NY",883169,92
7,2020-03-13,9,0,10580,"Albany-Schenectady-Troy, NY",883169,92
8,2020-03-14,16,0,10580,"Albany-Schenectady-Troy, NY",883169,92
9,2020-03-15,21,0,10580,"Albany-Schenectady-Troy, NY",883169,92
10,2020-03-16,38,0,10580,"Albany-Schenectady-Troy, NY",883169,92
11,2020-03-17,68,0,10580,"Albany-Schenectady-Troy, NY",883169,92
12,2020-03-18,83,0,10580,"Albany-Schenectady-Troy, NY",883169,92
13,2020-03-19,115,0,10580,"Albany-Schenectady-Troy, NY",883169,92
14,2020-03-20,176,0,10580,"Albany-Schenectady-Troy, NY",883169,92
15,2020-03-21,230,0,10580,"Albany-Schenectady-Troy, NY",883169,92
16,2020-03-22,254,0,10580,"Albany-Schenectady-Troy, NY",883169,92
17,2020-03-23,283,0,10580,"Albany-Schenectady-Troy, NY",883169,92
18,2020-03-24,304,0,10580,"Albany-Schenectady-Troy, NY",883169,92
19,2020-03-25,340,0,10580,"Albany-Schenectady-Troy, NY",883169,92
20,2020-03-26,373,0,10580,"Albany-Schenectady-Troy, NY",883169,92
21,2020-03-27,406,1,10580,"Albany-Schenectady-Troy, NY",883169,92
22,2020-03-28,427,2,10580,"Albany-Schenectady-Troy, NY",883169,92
23,2020-03-29,448,2,10580,"Albany-Schenectady-Troy, NY",883169,92
24,2020-03-30,480,2,10580,"Albany-Schenectady-Troy, NY",883169,92
25,2020-03-31,523,3,10580,"Albany-Schenectady-Troy, NY",883169,92
26,2020-04-01,561,9,10580,"Albany-Schenectady-Troy, NY",883169,92
27,2020-04-02,579,11,10580,"Albany-Schenectady-Troy, NY",883169,92
28,2020-04-03,635,14,10580,"Albany-Schenectady-Troy, NY",883169,92
29,2020-04-04,666,17,10580,"Albany-Schenectady-Troy, NY",883169,92
30,2020-04-05,699,18,10580,"Albany-Schenectady-Troy, NY",883169,92
31,2020-04-06,744,23,10580,"Albany-Schenectady-Troy, NY",883169,92
32,2020-04-07,761,21,10580,"Albany-Schenectady-Troy, NY",883169,92
33,2020-04-08,809,25,10580,"Albany-Schenectady-Troy, NY",883169,92
34,2020-04-09,902,28,10580,"Albany-Schenectady-Troy, NY",883169,92
35,2020-04-10,935,31,10580,"Albany-Schenectady-Troy, NY",883169,92
36,2020-04-11,990,35,10580,"Albany-Schenectady-Troy, NY",883169,92
37,2020-04-12,1029,36,10580,"Albany-Schenectady-Troy, NY",883169,92
38,2020-04-13,1134,41,10580,"Albany-Schenectady-Troy, NY",883169,92
39,2020-04-14,1156,51,10580,"Albany-Schenectady-Troy, NY",883169,92
40,2020-04-15,1214,53,10580,"Albany-Schenectady-Troy, NY",883169,92
41,2020-04-16,1275,53,10580,"Albany-Schenectady-Troy, NY",883169,92
42,2020-04-17,1335,53,10580,"Albany-Schenectady-Troy, NY",883169,92
43,2020-04-18,1394,62,10580,"Albany-Schenectady-Troy, NY",883169,92
44,2020-04-19,1407,65,10580,"Albany-Schenectady-Troy, NY",883169,92
45,2020-04-20,1437,67,10580,"Albany-Schenectady-Troy, NY",883169,92
46,2020-04-21,1487,68,10580,"Albany-Schenectady-Troy, NY",883169,92
47,2020-04-22,1523,75,10580,"Albany-Schenectady-Troy, NY",883169,92
48,2020-04-23,1599,76,10580,"Albany-Schenectady-Troy, NY",883169,92
49,2020-04-24,1904,79,10580,"Albany-Schenectady-Troy, NY",883169,92
50,2020-04-25,2004,83,10580,"Albany-Schenectady-Troy, NY",883169,92
51,2020-04-26,2053,87,10580,"Albany-Schenectady-Troy, NY",883169,92
52,2020-04-27,2109,90,10580,"Albany-Schenectady-Troy, NY",883169,92
53,2020-04-28,2193,92,10580,"Albany-Schenectady-Troy, NY",883169,92
54,2020-04-29,2349,101,10580,"Albany-Schenectady-Troy, NY",883169,92
55,2020-04-30,2417,103,10580,"Albany-Schenectady-Troy, NY",883169,92
56,2020-05-01,2474,109,10580,"Albany-Schenectady-Troy, NY",883169,92
57,2020-05-02,2515,112,10580,"Albany-Schenectady-Troy, NY",883169,92
58,2020-05-03,2571,116,10580,"Albany-Schenectady-Troy, NY",883169,92
59,2020-05-04,2583,122,10580,"Albany-Schenectady-Troy, NY",883169,92
60,2020-05-05,2635,150,10580,"Albany-Schenectady-Troy, NY",883169,92
61,2020-05-06,2685,157,10580,"Albany-Schenectady-Troy, NY",883169,92
62,2020-05-07,2755,160,10580,"Albany-Schenectady-Troy, NY",883169,92
63,2020-05-08,2839,165,10580,"Albany-Schenectady-Troy, NY",883169,92
64,2020-05-09,2860,167,10580,"Albany-Schenectady-Troy, NY",883169,92
65,2020-05-10,2891,171,10580,"Albany-Schenectady-Troy, NY",883169,92
66,2020-05-11,2929,175,10580,"Albany-Schenectady-Troy, NY",883169,92
67,2020-05-12,2958,177,10580,"Albany-Schenectady-Troy, NY",883169,92
68,2020-05-13,2991,180,10580,"Albany-Schenectady-Troy, NY",883169,92
69,2020-05-14,3037,184,10580,"Albany-Schenectady-Troy, NY",883169,92
70,2020-05-15,3093,187,10580,"Albany-Schenectady-Troy, NY",883169,92
71,2020-05-16,3113,190,10580,"Albany-Schenectady-Troy, NY",883169,92
72,2020-05-17,3165,192,10580,"Albany-Schenectady-Troy, NY",883169,92
73,2020-05-18,3214,193,10580,"Albany-Schenectady-Troy, NY",883169,92
74,2020-05-19,3254,195,10580,"Albany-Schenectady-Troy, NY",883169,92
75,2020-05-20,3283,197,10580,"Albany-Schenectady-Troy, NY",883169,92
76,2020-05-21,3358,200,10580,"Albany-Schenectady-Troy, NY",883169,92
77,2020-05-22,3382,202,10580,"Albany-Schenectady-Troy, NY",883169,92
78,2020-05-23,3408,204,10580,"Albany-Schenectady-Troy, NY",883169,92
79,2020-05-24,3430,206,10580,"Albany-Schenectady-Troy, NY",883169,92
80,2020-05-25,3439,206,10580,"Albany-Schenectady-Troy, NY",883169,92
81,2020-05-26,3449,206,10580,"Albany-Schenectady-Troy, NY",883169,92
82,2020-05-27,3476,207,10580,"Albany-Schenectady-Troy, NY",883169,92
83,2020-05-28,3514,208,10580,"Albany-Schenectady-Troy, NY",883169,92
84,2020-05-29,3542,208,10580,"Albany-Schenectady-Troy, NY",883169,92
85,2020-05-30,3570,208,10580,"Albany-Schenectady-Troy, NY",883169,92
86,2020-05-31,3600,210,10580,"Albany-Schenectady-Troy, NY",883169,92
87,2020-06-01,3624,211,10580,"Albany-Schenectady-Troy, NY",883169,92
88,2020-06-02,3656,213,10580,"Albany-Schenectady-Troy, NY",883169,92
89,2020-06-03,3670,213,10580,"Albany-Schenectady-Troy, NY",883169,92
90,2020-06-04,3691,213,10580,"Albany-Schenectady-Troy, NY",883169,92
91,2020-06-05,3717,214,10580,"Albany-Schenectady-Troy, NY",883169,92
0,2020-03-10,1,0,10500,"Albany, GA",153009,88
1,2020-03-11,1,0,10500,"Albany, GA",153009,88
2,2020-03-12,1,0,10500,"Albany, GA",153009,88
3,2020-03-13,1,0,10500,"Albany, GA",153009,88
4,2020-03-14,8,0,10500,"Albany, GA",153009,88
5,2020-03-15,8,0,10500,"Albany, GA",153009,88
6,2020-03-16,8,0,10500,"Albany, GA",153009,88
7,2020-03-17,9,2,10500,"Albany, GA",153009,88
8,2020-03-18,26,4,10500,"Albany, GA",153009,88
9,2020-03-19,62,6,10500,"Albany, GA",153009,88
10,2020-03-20,65,6,10500,"Albany, GA",153009,88
11,2020-03-21,72,6,10500,"Albany, GA",153009,88
12,2020-03-22,93,6,10500,"Albany, GA",153009,88
13,2020-03-23,135,10,10500,"Albany, GA",153009,88
14,2020-03-24,159,10,10500,"Albany, GA",153009,88
15,2020-03-25,206,10,10500,"Albany, GA",153009,88
16,2020-03-26,254,17,10500,"Albany, GA",153009,88
17,2020-03-27,282,27,10500,"Albany, GA",153009,88
18,2020-03-28,311,27,10500,"Albany, GA",153009,88
19,2020-03-29,355,28,10500,"Albany, GA",153009,88
20,2020-03-30,628,37,10500,"Albany, GA",153009,88
21,2020-03-31,662,40,10500,"Albany, GA",153009,88
22,2020-04-01,704,41,10500,"Albany, GA",153009,88
23,2020-04-02,817,42,10500,"Albany, GA",153009,88
24,2020-04-03,917,42,10500,"Albany, GA",153009,88
25,2020-04-04,926,45,10500,"Albany, GA",153009,88
26,2020-04-05,980,69,10500,"Albany, GA",153009,88
27,2020-04-06,1339,85,10500,"Albany, GA",153009,88
28,2020-04-07,1380,90,10500,"Albany, GA",153009,88
29,2020-04-08,1438,97,10500,"Albany, GA",153009,88
30,2020-04-09,1494,99,10500,"Albany, GA",153009,88
31,2020-04-10,1537,103,10500,"Albany, GA",153009,88
32,2020-04-11,1632,103,10500,"Albany, GA",153009,88
33,2020-04-12,1730,109,10500,"Albany, GA",153009,88
34,2020-04-13,1804,110,10500,"Albany, GA",153009,88
35,2020-04-14,1849,116,10500,"Albany, GA",153009,88
36,2020-04-15,1894,121,10500,"Albany, GA",153009,88
37,2020-04-16,1928,126,10500,"Albany, GA",153009,88
38,2020-04-17,1962,127,10500,"Albany, GA",153009,88
39,2020-04-18,1986,125,10500,"Albany, GA",153009,88
40,2020-04-19,2010,142,10500,"Albany, GA",153009,88
41,2020-04-20,2049,149,10500,"Albany, GA",153009,88
42,2020-04-21,2092,152,10500,"Albany, GA",153009,88
43,2020-04-22,2099,157,10500,"Albany, GA",153009,88
44,2020-04-23,2084,154,10500,"Albany, GA",153009,88
45,2020-04-24,2093,154,10500,"Albany, GA",153009,88
46,2020-04-25,2097,154,10500,"Albany, GA",153009,88
47,2020-04-26,2118,162,10500,"Albany, GA",153009,88
48,2020-04-27,2140,165,10500,"Albany, GA",153009,88
49,2020-04-28,2162,169,10500,"Albany, GA",153009,88
50,2020-04-29,2184,172,10500,"Albany, GA",153009,88
51,2020-04-30,2219,175,10500,"Albany, GA",153009,88
52,2020-05-01,2231,176,10500,"Albany, GA",153009,88
53,2020-05-02,2236,176,10500,"Albany, GA",153009,88
54,2020-05-03,2254,179,10500,"Albany, GA",153009,88
55,2020-05-04,2273,182,10500,"Albany, GA",153009,88
56,2020-05-05,2289,183,10500,"Albany, GA",153009,88
57,2020-05-06,2308,184,10500,"Albany, GA",153009,88
58,2020-05-07,2331,184,10500,"Albany, GA",153009,88
59,2020-05-08,2337,184,10500,"Albany, GA",153009,88
60,2020-05-09,2345,184,10500,"Albany, GA",153009,88
61,2020-05-10,2362,188,10500,"Albany, GA",153009,88
62,2020-05-11,2406,194,10500,"Albany, GA",153009,88
63,2020-05-12,2411,196,10500,"Albany, GA",153009,88
64,2020-05-13,2409,197,10500,"Albany, GA",153009,88
65,2020-05-14,2433,200,10500,"Albany, GA",153009,88
66,2020-05-15,2433,200,10500,"Albany, GA",153009,88
67,2020-05-16,2431,200,10500,"Albany, GA",153009,88
68,2020-05-17,2434,201,10500,"Albany, GA",153009,88
69,2020-05-18,2443,206,10500,"Albany, GA",153009,88
70,2020-05-19,2458,208,10500,"Albany, GA",153009,88
71,2020-05-20,2499,206,10500,"Albany, GA",153009,88
72,2020-05-21,2510,207,10500,"Albany, GA",153009,88
73,2020-05-22,2515,208,10500,"Albany, GA",153009,88
74,2020-05-23,2523,208,10500,"Albany, GA",153009,88
75,2020-05-24,2538,209,10500,"Albany, GA",153009,88
76,2020-05-25,2598,212,10500,"Albany, GA",153009,88
77,2020-05-26,2605,215,10500,"Albany, GA",153009,88
78,2020-05-27,2580,215,10500,"Albany, GA",153009,88
79,2020-05-28,2580,215,10500,"Albany, GA",153009,88
80,2020-05-29,2588,216,10500,"Albany, GA",153009,88
81,2020-05-30,2589,219,10500,"Albany, GA",153009,88
82,2020-05-31,2611,221,10500,"Albany, GA",153009,88
83,2020-06-01,2615,220,10500,"Albany, GA",153009,88
84,2020-06-02,2626,220,10500,"Albany, GA",153009,88
85,2020-06-03,2635,221,10500,"Albany, GA",153009,88
86,2020-06-04,2640,221,10500,"Albany, GA",153009,88
87,2020-06-05,2654,221,10500,"Albany, GA",153009,88
0,2020-03-10,2,0,10540,"Albany, OR",127335,88
1,2020-03-11,8,0,10540,"Albany, OR",127335,88
2,2020-03-12,8,0,10540,"Albany, OR",127335,88
3,2020-03-13,9,0,10540,"Albany, OR",127335,88
4,2020-03-14,10,0,10540,"Albany, OR",127335,88
5,2020-03-15,10,0,10540,"Albany, OR",127335,88
6,2020-03-16,15,0,10540,"Albany, OR",127335,88
7,2020-03-17,15,0,10540,"Albany, OR",127335,88
8,2020-03-18,17,0,10540,"Albany, OR",127335,88
9,2020-03-19,19,0,10540,"Albany, OR",127335,88
10,2020-03-20,19,0,10540,"Albany, OR",127335,88
11,2020-03-21,19,1,10540,"Albany, OR",127335,88
12,2020-03-22,20,1,10540,"Albany, OR",127335,88
13,2020-03-23,20,1,10540,"Albany, OR",127335,88
14,2020-03-24,25,1,10540,"Albany, OR",127335,88
15,2020-03-25,26,1,10540,"Albany, OR",127335,88
16,2020-03-26,28,1,10540,"Albany, OR",127335,88
17,2020-03-27,32,1,10540,"Albany, OR",127335,88
18,2020-03-28,36,1,10540,"Albany, OR",127335,88
19,2020-03-29,36,2,10540,"Albany, OR",127335,88
20,2020-03-30,37,2,10540,"Albany, OR",127335,88
21,2020-03-31,37,2,10540,"Albany, OR",127335,88
22,2020-04-01,37,2,10540,"Albany, OR",127335,88
23,2020-04-02,37,2,10540,"Albany, OR",127335,88
24,2020-04-03,41,2,10540,"Albany, OR",127335,88
25,2020-04-04,43,2,10540,"Albany, OR",127335,88
26,2020-04-05,44,2,10540,"Albany, OR",127335,88
27,2020-04-06,45,2,10540,"Albany, OR",127335,88
28,2020-04-07,46,2,10540,"Albany, OR",127335,88
29,2020-04-08,49,4,10540,"Albany, OR",127335,88
30,2020-04-09,49,4,10540,"Albany, OR",127335,88
31,2020-04-10,51,4,10540,"Albany, OR",127335,88
32,2020-04-11,52,4,10540,"Albany, OR",127335,88
33,2020-04-12,52,4,10540,"Albany, OR",127335,88
34,2020-04-13,52,4,10540,"Albany, OR",127335,88
35,2020-04-14,53,4,10540,"Albany, OR",127335,88
36,2020-04-15,54,4,10540,"Albany, OR",127335,88
37,2020-04-16,57,6,10540,"Albany, OR",127335,88
38,2020-04-17,59,6,10540,"Albany, OR",127335,88
39,2020-04-18,59,6,10540,"Albany, OR",127335,88
40,2020-04-19,61,6,10540,"Albany, OR",127335,88
41,2020-04-20,62,6,10540,"Albany, OR",127335,88
42,2020-04-21,63,6,10540,"Albany, OR",127335,88
43,2020-04-22,67,6,10540,"Albany, OR",127335,88
44,2020-04-23,67,7,10540,"Albany, OR",127335,88
45,2020-04-24,71,7,10540,"Albany, OR",127335,88
46,2020-04-25,74,7,10540,"Albany, OR",127335,88
47,2020-04-26,79,7,10540,"Albany, OR",127335,88
48,2020-04-27,81,7,10540,"Albany, OR",127335,88
49,2020-04-28,82,7,10540,"Albany, OR",127335,88
50,2020-04-29,86,7,10540,"Albany, OR",127335,88
51,2020-04-30,87,7,10540,"Albany, OR",127335,88
52,2020-05-01,87,7,10540,"Albany, OR",127335,88
53,2020-05-02,87,7,10540,"Albany, OR",127335,88
54,2020-05-03,97,7,10540,"Albany, OR",127335,88
55,2020-05-04,98,7,10540,"Albany, OR",127335,88
56,2020-05-05,99,7,10540,"Albany, OR",127335,88
57,2020-05-06,99,7,10540,"Albany, OR",127335,88
58,2020-05-07,100,7,10540,"Albany, OR",127335,88
59,2020-05-08,102,8,10540,"Albany, OR",127335,88
60,2020-05-09,102,8,10540,"Albany, OR",127335,88
61,2020-05-10,103,8,10540,"Albany, OR",127335,88
62,2020-05-11,104,8,10540,"Albany, OR",127335,88
63,2020-05-12,105,8,10540,"Albany, OR",127335,88
64,2020-05-13,107,8,10540,"Albany, OR",127335,88
65,2020-05-14,109,8,10540,"Albany, OR",127335,88
66,2020-05-15,110,8,10540,"Albany, OR",127335,88
67,2020-05-16,109,8,10540,"Albany, OR",127335,88
68,2020-05-17,109,8,10540,"Albany, OR",127335,88
69,2020-05-18,109,9,10540,"Albany, OR",127335,88
70,2020-05-19,110,9,10540,"Albany, OR",127335,88
71,2020-05-20,110,9,10540,"Albany, OR",127335,88
72,2020-05-21,112,9,10540,"Albany, OR",127335,88
73,2020-05-22,112,9,10540,"Albany, OR",127335,88
74,2020-05-23,116,9,10540,"Albany, OR",127335,88
75,2020-05-24,115,9,10540,"Albany, OR",127335,88
76,2020-05-25,115,9,10540,"Albany, OR",127335,88
77,2020-05-26,115,9,10540,"Albany, OR",127335,88
78,2020-05-27,115,9,10540,"Albany, OR",127335,88
79,2020-05-28,115,9,10540,"Albany, OR",127335,88
80,2020-05-29,115,9,10540,"Albany, OR",127335,88
81,2020-05-30,115,9,10540,"Albany, OR",127335,88
82,2020-05-31,117,9,10540,"Albany, OR",127335,88
83,2020-06-01,118,9,10540,"Albany, OR",127335,88
84,2020-06-02,119,9,10540,"Albany, OR",127335,88
85,2020-06-03,121,9,10540,"Albany, OR",127335,88
86,2020-06-04,124,9,10540,"Albany, OR",127335,88
87,2020-06-05,124,9,10540,"Albany, OR",127335,88
0,2020-03-19,1,0,10620,"Albemarle, NC",62075,79
1,2020-03-20,1,0,10620,"Albemarle, NC",62075,79
2,2020-03-21,1,0,10620,"Albemarle, NC",62075,79
3,2020-03-22,1,0,10620,"Albemarle, NC",62075,79
4,2020-03-23,1,0,10620,"Albemarle, NC",62075,79
5,2020-03-24,1,0,10620,"Albemarle, NC",62075,79
6,2020-03-25,1,0,10620,"Albemarle, NC",62075,79
7,2020-03-26,2,0,10620,"Albemarle, NC",62075,79
8,2020-03-27,2,0,10620,"Albemarle, NC",62075,79
9,2020-03-28,5,0,10620,"Albemarle, NC",62075,79
10,2020-03-29,5,0,10620,"Albemarle, NC",62075,79
11,2020-03-30,5,0,10620,"Albemarle, NC",62075,79
12,2020-03-31,5,0,10620,"Albemarle, NC",62075,79
13,2020-04-01,5,0,10620,"Albemarle, NC",62075,79
14,2020-04-02,7,0,10620,"Albemarle, NC",62075,79
15,2020-04-03,7,0,10620,"Albemarle, NC",62075,79
16,2020-04-04,7,0,10620,"Albemarle, NC",62075,79
17,2020-04-05,8,0,10620,"Albemarle, NC",62075,79
18,2020-04-06,8,0,10620,"Albemarle, NC",62075,79
19,2020-04-07,8,0,10620,"Albemarle, NC",62075,79
20,2020-04-08,8,1,10620,"Albemarle, NC",62075,79
21,2020-04-09,11,1,10620,"Albemarle, NC",62075,79
22,2020-04-10,14,1,10620,"Albemarle, NC",62075,79
23,2020-04-11,16,1,10620,"Albemarle, NC",62075,79
24,2020-04-12,17,1,10620,"Albemarle, NC",62075,79
25,2020-04-13,17,1,10620,"Albemarle, NC",62075,79
26,2020-04-14,17,1,10620,"Albemarle, NC",62075,79
27,2020-04-15,19,1,10620,"Albemarle, NC",62075,79
28,2020-04-16,20,1,10620,"Albemarle, NC",62075,79
29,2020-04-17,20,3,10620,"Albemarle, NC",62075,79
30,2020-04-18,20,3,10620,"Albemarle, NC",62075,79
31,2020-04-19,21,3,10620,"Albemarle, NC",62075,79
32,2020-04-20,21,3,10620,"Albemarle, NC",62075,79
33,2020-04-21,22,4,10620,"Albemarle, NC",62075,79
34,2020-04-22,24,4,10620,"Albemarle, NC",62075,79
35,2020-04-23,24,4,10620,"Albemarle, NC",62075,79
36,2020-04-24,28,4,10620,"Albemarle, NC",62075,79
37,2020-04-25,28,4,10620,"Albemarle, NC",62075,79
38,2020-04-26,29,4,10620,"Albemarle, NC",62075,79
39,2020-04-27,28,4,10620,"Albemarle, NC",62075,79
40,2020-04-28,28,4,10620,"Albemarle, NC",62075,79
41,2020-04-29,29,4,10620,"Albemarle, NC",62075,79
42,2020-04-30,29,4,10620,"Albemarle, NC",62075,79
43,2020-05-01,29,4,10620,"Albemarle, NC",62075,79
44,2020-05-02,29,4,10620,"Albemarle, NC",62075,79
45,2020-05-03,29,4,10620,"Albemarle, NC",62075,79
46,2020-05-04,29,4,10620,"Albemarle, NC",62075,79
47,2020-05-05,30,4,10620,"Albemarle, NC",62075,79
48,2020-05-06,29,4,10620,"Albemarle, NC",62075,79
49,2020-05-07,29,4,10620,"Albemarle, NC",62075,79
50,2020-05-08,29,4,10620,"Albemarle, NC",62075,79
51,2020-05-09,29,4,10620,"Albemarle, NC",62075,79
52,2020-05-10,29,4,10620,"Albemarle, NC",62075,79
53,2020-05-11,30,4,10620,"Albemarle, NC",62075,79
54,2020-05-12,30,4,10620,"Albemarle, NC",62075,79
55,2020-05-13,31,4,10620,"Albemarle, NC",62075,79
56,2020-05-14,31,4,10620,"Albemarle, NC",62075,79
57,2020-05-15,31,4,10620,"Albemarle, NC",62075,79
58,2020-05-16,32,4,10620,"Albemarle, NC",62075,79
59,2020-05-17,32,4,10620,"Albemarle, NC",62075,79
60,2020-05-18,32,4,10620,"Albemarle, NC",62075,79
61,2020-05-19,33,4,10620,"Albemarle, NC",62075,79
62,2020-05-20,34,4,10620,"Albemarle, NC",62075,79
63,2020-05-21,37,4,10620,"Albemarle, NC",62075,79
64,2020-05-22,42,4,10620,"Albemarle, NC",62075,79
